tweet,label
"Sederet artis Roy Marten, Anwar Fuadi, Doyok, Tarzan, Tessy, Kadir, Polo, Dewi Persik, Soimah, hingga Sule menyatakan bahwa Ganjar adalah pemimpin terbaik karena peduli dengan seni budaya serta dekat dengan masyarakat

#GanjarPresiden #GanjarPranowo #ArtisDukungGanjar #RoyMarten https://t.co/FoY4xkJFdh",1
"@denny_antariksa @AdiWijayaAlmair @MirMixio @VIVAcoid @ganjarpranowo Bang udah bang, kalau bawa fakta mereka kabur.",-1
"Ganjar menyatakan, pengelolaan Candi Borobudur akan mengatur sisi pariwisata, tapi tidak lupa fungsi religi bagi umat Buddha. Borobudur merupakan situs Budha terbesar dan magnet wisata di Jawa Tengah 

#GanjarPranowo #GanjarForPresident2024 #GanjarCapres2024 https://t.co/gmt0YMQxUQ",-1
"Ganjar menyatakan, pengelolaan Candi Borobudur akan mengatur sisi pariwisata, tapi tidak lupa fungsi religi bagi umat Buddha. Borobudur merupakan situs Budha terbesar dan magnet wisata di Jawa Tengah 

#GanjarPranowo #GanjarForPresident2024 #GanjarCapres2024 https://t.co/4HqssO3ZvB",-1
"Sederet artis Roy Marten, Anwar Fuadi, Doyok, Tarzan, Tessy, Kadir, Polo, Dewi Persik, Soimah, hingga Sule menyatakan bahwa Ganjar adalah pemimpin terbaik karena peduli dengan seni budaya serta dekat dengan masyarakat

#GanjarPresiden #GanjarPranowo #ArtisDukungGanjar #RoyMarten https://t.co/DIhR25lNHN",1
"Memilih Ganjar sebagai Presiden selanjutnya adalah pilihan tepat. Tidak hanya berhasil dalam membangun daerah, berhasil membangun rumah tangga jadi keluarga yang harmonis serta berbakti secara penuh kepada orangtua
#GanjarPresiden #GanjarPranowo #KeluargaHarmonis #KeluargaBahagia https://t.co/lDf3LYZL6T",1
"Memilih Ganjar sebagai Presiden selanjutnya adalah pilihan tepat. Tidak hanya berhasil dalam membangun daerah, berhasil membangun rumah tangga jadi keluarga yang harmonis serta berbakti secara penuh kepada orangtua
#GanjarPresiden #GanjarPranowo #KeluargaHarmonis #KeluargaBahagia https://t.co/MSTD4qaFUJ",1
"Ganjar menyatakan, dukungannya warga sangat luar biasa, selama dirinya berkeliling di beberapa tempat di Indonesia memang Sumut sambutannya paling banyak dan kegiatannya meriah sekali

#GanjarPranowo #GanjarForPresident2024 #GanjarCapres2024 https://t.co/kz6fV04xku",1
"Dukungan Ganjar kian kuat dengan melihat kinerja dan karya Ganjar selama menjadi Gubernur Jateng. Ganjar dinilai layak melanjutkan kepemimpinan Presiden Jokowi

#GanjarMenangTotal #MenangkanGanjar #GanjarPresiden #GanjarPranowo #GenerasiMilenial #GenerasiZ #GenZ #Pemilu2024 https://t.co/kjn2PVD2uH",1
"Dukungan Ganjar kian kuat dengan melihat kinerja dan karya Ganjar selama menjadi Gubernur Jateng. Ganjar dinilai layak melanjutkan kepemimpinan Presiden Jokowi

#GanjarMenangTotal #MenangkanGanjar #GanjarPresiden #GanjarPranowo #GenerasiMilenial #GenerasiZ #GenZ #Pemilu2024 https://t.co/kMLKjmKWmB",1
"Ganjar banyak mendapat dukungan dari kalangan anak muda Indonesia. Kepribadian Ganjar yang baik dan memiliki visi yang bagus menjadi idola anak-anak muda Indonesia

#GanjarMenangTotal #MenangkanGanjar #GanjarPresiden #GanjarPranowo #GenerasiMilenial #GenerasiZ #GenZ #Pemilu2024 https://t.co/mznPMqB6ws",1
@ganjarpranowo Magang jauh jauah krn gagal ciptakan lapangan kerja di jateng ya pak,0
"Ganjar sosok pemimpin yang didambakan semua golongan, bahkan Presiden Jokowi memujinya sebagai pemimpin yang punya nyali dan keberanian

 #GanjarPranowo #GanjarPilihanRakyat #GanjarPresiden #GanjarPenerusJokowi #GanjarMenangTotal #Pilpres2024 #Pemilu2024 https://t.co/JzsNJ9p3b3",1
"Ganjar sosok pemimpin yang didambakan semua golongan, bahkan Presiden Jokowi memujinya sebagai pemimpin yang punya nyali dan keberanian

 #GanjarPranowo #GanjarPilihanRakyat #GanjarPresiden #GanjarPenerusJokowi #GanjarMenangTotal #Pilpres2024 #Pemilu2024 https://t.co/az2c6i0VFV",1
"Pernyataan Ahok terkait keterlibatan Ganjar dalam kasus korupsi e-Ktp membuktikan bahwa Ganjar adalah sosok yang bersih, baik dan sederhana #GanjarPranowo #GanjarPresiden #Ganjarbersih https://t.co/sKw935P0WG",-1
@KangKopi2023 @ganjarpranowo @BappenasRI Ke Tiga om.... kurang ngopi ini om,-1
"Kegiatan Doa bersama dengan emak-emak Desa Batin Nes Kab. Batang Hari❤

#makganjar
#makganjarjambi
#ganjarpranowo
#ganjarpresiden2024
#ganjarpresidenku
#ganjar https://t.co/djOSEpFumN",1
"Ganjar adalah jawaban kebutuhan bangsa Indonesia dalam membangun Indonesia lebih baik.  Ganjar yang inovatif dan berkomitmen adalah keunggulannya dibandingkan dengan bacapres lain

#GanjarPresiden #GanjarPranowo #SahabatGanjar #MenangkanGanjar #GanjarMenangTotal #GenZ #Pemilu2024 https://t.co/QUK3Q0EXBM",1
"@hansssolo @ganjarpranowo Yang rame komen di sini orang Jawa Tengah, bukan, ya?",-1
"Ganjar terus menunjukkan kepeduliannya terhadap generasi muda. Kepedulian tersebut adalah dalam rangka menyiapkan pemuda sebagai embrio untuk menyongsong Indonesia Maju 2045 dan menjadi bagian yang dapat membangun Indonesia kedepan

#GanjarPresiden #GanjarPranowo #Pemuda #GenZ https://t.co/DTLM6lge76",1
"Ganjar terus menunjukkan kepeduliannya terhadap generasi muda. Kepedulian tersebut adalah dalam rangka menyiapkan pemuda sebagai embrio untuk menyongsong Indonesia Maju 2045 dan menjadi bagian yang dapat membangun Indonesia kedepan

#GanjarPresiden #GanjarPranowo #Pemuda #GenZ https://t.co/kNwmbOM5Oo",1
"PPD2023 kategori perencanaan dan pencapaian terbaik tingkat provinsi diperoleh Pemprov Jateng  yang dipimpin oleh Ganjar Pranowo, bukti keberhasilan dlm kepemimpinan 
#GanjarPranowo #GanjarPilihanRakyat #PrestasiGanjar #GanjarPresiden #GanjarPenerusJokowi #Pilpres2024 #Pemilu2024 https://t.co/sofh4qgFip",1
"PPD2023 kategori perencanaan dan pencapaian terbaik tingkat provinsi diperoleh Pemprov Jateng  yang dipimpin oleh Ganjar Pranowo, bukti keberhasilan dlm kepemimpinan 
#GanjarPranowo #GanjarPilihanRakyat #PrestasiGanjar #GanjarPresiden #GanjarPenerusJokowi #Pilpres2024 #Pemilu2024 https://t.co/jf1YDyoD4e",1
"Elektabilitas Ganjar Pranowo Kembali menguat berdasarkan survei SMRC

#GanjarCapres https://t.co/DDjV47nJAN",1
"Nilai kesederhanaan orang tua Ganjar Pranowo yang membentuk dirinya hingga saat ini

#GanjarCapres https://t.co/ouwuZEi5TR",1
"Alhamdulillah masih diberi kesehatan dan kesempatan bercanvasing di Dusun melati Kel. Batin Nes Kab. Batang Hari.

#makganjar
#makganjarjambi
#ganjarpranowo 
#ganjarpresiden2024
#ganjarpresidenku https://t.co/9f2DxhODil",1
@ganjarpranowo @jokowi Menuin perut pak,0
"@Yurissa_Samosir @ganjarpranowo Memangnya kalau ngisi acara di PKS, otomatis jadi hak miliknya, ya? Atau sebaliknya kalau ada yang ngisi acara dipihak lain, otomatis itu punya mereka, bukan punya kita?",-1
@ganjarpranowo @jokowi Tempe...heee,0
"Ganjar Pranowo turunkan kemiskinan, bangun 30.844 unit RTLH

#GanjarCapres https://t.co/TL9xOdNCJF",1
"Ganjar Pranowo sosok pemimpin berani dan punya nyali

#GanjarCapres https://t.co/nBZnJwOYFp",1
"Mayoritas pendukung Ganjar Pranowo capres 2024 didominasi oleh anak muda

#GanjarCapres https://t.co/PUisq0bgUi",1
"Ganjar Pranowo terima gelar anggota kehormatan luar biasa dari LMA

#GanjarCapres https://t.co/SdpnJacEBZ",1
"Ganjar Pranowo sukses turunkan kemiskinan ekstrem di 5 daerah Jateng

#GanjarCapres https://t.co/cy32fFO4NK",-1
@GunRomli @ganjarpranowo Siap Dukungan 2024@ganjarpranowo@GunRomlo,-1
"Ganjar menyatakan, dukungannya warga sangat luar biasa, selama dirinya berkeliling di beberapa tempat di Indonesia memang Sumut sambutannya paling banyak dan kegiatannya meriah sekali

#GanjarPranowo #GanjarForPresident2024 #GanjarCapres2024 https://t.co/456sUwmnDO",1
"Ganjar Pranowo pemimpin visioner

#GanjarCapres https://t.co/AM5mTSxRvy",1
"Komunitas Relawan Ganjar Pranowo Kota Batu mendeklarasikan Ganjar Pranowo sebagai capres 2024

#GanjarCapres https://t.co/C2aO3PtEPe",1
"Ganjar Pranowo ungkap jurus turunkan angka kematian ibu lebih dari 50 persen

#GanjarCapres https://t.co/9qzotvijgN",1
"Tsamara Amany dan para anak muda dukung Ganjar Pranowo 

#GanjarCapres https://t.co/9bWSkqdoak",1
"Harapan mak-mak untuk pak Ganjar pranowo. Semoga apa yang disemogakan tersemogakan ya mak, aamiin YaAllah 🙏☺

#makganjar
#ganjarpranowo
#GanjarPresiden2024 https://t.co/tqCrhTbpZQ",1
"Ganjar Pranowo pemimpin visioner

#GanjarCapres https://t.co/Q5LnOkX1el",1
"Komunikasi birokrasi yang merakyat ala Ganjar Pranowo 

#GanjarCapres https://t.co/UxD2SiQQAT",1
"Ganjar Pranowo adalah pemimpin yang paling toleran sehingga mampu merawat kebhinekan Indonesia

#GanjarPranowo #GanjarPresiden #GanjarBersih https://t.co/6DDXfq450s",1
"Ganjar Pranowo adalah pemimpin yang paling toleran sehingga mampu merawat kebhinekan Indonesia

#GanjarPranowo #GanjarPresiden #GanjarBersih https://t.co/PyVC4Nm5aN",1
"Komitmen Ganjar Pranowo untuk memberikan yg terbaik untuk semua Kalangan Masyarakat 🇲🇨 
#GanjarCapres https://t.co/JGpxyqz1bm",1
"Masyarakat Indonesia mendukung Ganjar Pranowo sebagai Presiden RI berikutnya 

#GanjarCapres https://t.co/iMbnvbBCAD",1
"1.000 jenderal purn TNI/Polri mendeklarasikan dukungan kepada Ganjar Pranowo dan siap memenangkan Ganjar di Pilpres 2024. Hanya Ganjar yang kapabel dalam memimpin bangsa ini setelah kepemimpinan Presiden Jokowi

#GanjarPresiden #GanjarPranowo #SeribuJenderal #RGN #DukungGanjar https://t.co/A68ldf6tEh",1
"Keberanian dan nyali seorang pemimpin ada pada Ganjar Pranowo

#GanjarCapres https://t.co/RKgO7OJOl8",1
"1.000 jenderal purn TNI/Polri mendeklarasikan dukungan kepada Ganjar Pranowo dan siap memenangkan Ganjar di Pilpres 2024. Hanya Ganjar yang kapabel dalam memimpin bangsa ini setelah kepemimpinan Presiden Jokowi

#GanjarPresiden #GanjarPranowo #SeribuJenderal #RGN #DukungGanjar https://t.co/fdIFH0TNlO",1
"Elektabilitas Ganjar Pranowo kembali menguat

#GanjarCapres https://t.co/FcDVA3Ctt6",1
"Partai Perindo resmi mendukung bakal calon presiden (bacapres) PDIP Ganjar Pranowo di Pilpres 2024. Dukungan ditandai dengan penandatanganan (MoU) dengan PDIP

 #GanjarPranowo #GanjarPilihanRakyat #GanjarPresiden #GanjarPenerusJokowi #GanjarMenangTotal #Pilpres2024 #Pemilu2024 https://t.co/VD8mD0h9oI",-1
"Ganjar Pranowo ajak milenial merawat Kebhinnekaan dan spirit kebangsaan dengan membumikan Pancasila di sekolah

#GanjarCapres https://t.co/VMEtQwwtUo",1
"Ganjar Pranowo adalah sosok yang paling Indonesia sehingga layak menjadi Presiden Indonesia

#DukungGanjar #MantabPakGanjar #GanjarMenang https://t.co/Iu2qONmvle",1
"Ganjar Pranowo adalah sosok yang paling Indonesia sehingga layak menjadi Presiden Indonesia

#DukungGanjar #MantabPakGanjar #GanjarMenang https://t.co/FJIe9zF4lc",1
"Elektabilitas Ganjar Pranowo Kembali Menguat Berdasarkan Survei SMRC.!!
#GanjarCapres https://t.co/ihWmKljGBj",1
"Ganjar Pranowo Turunkan Kemiskinan.
#GanjarCapres https://t.co/iJytugcSrA",1
"@masiponk @kurawa @jokowi @erickthohir @gibran_tweet @ganjarpranowo Sebenrnay itu rivalitas antara Ganjar dan Erik tohir, pildul sukses erik naik pamor. Ini juga menandakan bahwa, kecil kemungkinan pasangan Ganjar &amp; Erik",-1
@Ahmad692x @ganjarpranowo Mending Ganjar Daripada Wan Yaman Dan Wowo,1
@ganjarpranowo SOK ASIK DENGAN SEPAK BOLA..EEK,-1
Sah…@ganjarpranowo CaPres 2024…Amin,1
@ganjarpranowo Semoga Bapak Next Presiden,1
"@ganjarpranowo @gideonandi Saat ini mulut ganjar sih paling telak ,,,sandiwara mu luar biasa setelah menolak,,baru kecewa,,dan tidak berarti kiamat ,,bagi mu tidak berarti kiamat ,bagi pemain U20 masa depan mereka suram bapak kiamat besar tahu",0
"Dampingi Presiden Jokowi, Ganjar Pranowo Semobil Bareng. https://t.co/fTWhXfvF7o",1
Survei LSI : Ganjar Pranowo Unggul Prabowo - Anies Jadi Capres. https://t.co/LcCgnQxczY,1
"Simulasi Capres LSI, Ganjar Pranowo Peringkat Pertama. https://t.co/Xw7RR2vaUe",1
Ganjar Pranowo Tabur Keberkahan di Kabupaten Probolinggo. https://t.co/NNtzufMXAl,-1
"Make Fruit Salad Bersama Milenial Kobum

Sabtu, 03 Juni 2023
Waktu : 14.00 WIB - Selesai
Lokasi : Metamore Coffe &amp; Space
Jl. S. Kertayuda Kec. Kotabumi Kab. Lampung Utara Prov. Lampung 

#ganjarpranowo
#ganjarrambutputih
#srikandiganjar
#srikandiganjarlampung
#saladbuah
#kuliner https://t.co/byBKyLscpS",-1
"Membuat Makanan Khas Lampung (Lapis Legit Lampung)

Jumat, 09 Juni 2023
Lokasi : Desa Gunung Kramat RT. 03 RW 01 Kec. Abung semuli Kab. Lampung Utara Prov. Lampung . 

#ganjarpranowo
#srikandiganjar
#srikandiganjarlampung
#makanankhaslampung
#lapislegitlampung https://t.co/Pv0icLgbRC",-1
"Make Beautiful Accessories With Peachme Acc

Minggu, 11 Juni 2023
Lokasi : Kedai Iky Jl. Perjuangan, Way Dadi, Kec. Sukarame Kota Bandar Lampung Prov. Lampung 

#ganjarpranowo
#srikandiganjar
#srikandiganjarlampung
#aksesoriscantik
#aksesorisgelangcincin
#milenialkreatif https://t.co/1EjWsYBrdi",-1
"Membuat Makanan Khas Lampung (Lapis Legit Lampung)

Jumat, 09 Juni 2023
Lokasi : Desa Gunung Kramat RT. 03 RW 01 Kec. Abung semuli Kab. Lampung Utara Prov. Lampung . 

#ganjarpranowo
#srikandiganjar
#srikandiganjarlampung
#makanankhaslampung
#lapislegitlampung https://t.co/wvnCu0X4Oe",-1
"Make Beautiful Accessories With Peachme Acc

Minggu, 11 Juni 2023
Lokasi : Kedai Iky Jl. Perjuangan, Way Dadi, Kec. Sukarame Kota Bandar Lampung Prov. Lampung 

#ganjarpranowo
#srikandiganjar
#srikandiganjarlampung
#aksesoriscantik
#aksesorisgelangcincin
#milenialkreatif https://t.co/2PkEzoca2S",-1
"Make Fruit Salad Bersama Milenial Kobum

Sabtu, 03 Juni 2023
Waktu : 14.00 WIB - Selesai
Lokasi : Metamore Coffe &amp; Space
Jl. S. Kertayuda Kec. Kotabumi Kab. Lampung Utara Prov. Lampung 

#ganjarpranowo
#ganjarrambutputih
#srikandiganjar
#srikandiganjarlampung
#saladbuah
#kuliner https://t.co/pigW6lokp5",-1
"Sebagai pendukung @ManUtd prestasi Pak @ganjarpranowo di Bidang sepakbola jauh ketimbang Pak @aniesbaswedan 

Pak Ganjar itu pernah menolak Israel di piala Dunia U-20! Dan hal tersebut membuat mimpi penyelenggaraan piala Dunia Untuk pertama kalinya di Indonesia luruh! https://t.co/ON9IUru7EU",1
@ammar_andika @ganjarpranowo @jokowi Ealah ternyata akun pecinta bokep https://t.co/bgiODhsAeb,0
"Sedang Pak @aniesbaswedan saking gak bisa kerjanya, sudah 98% warga Jakarta yang terdaftar sebagai peserta JKN. Gw heran, ngapain aja sih Pak Anies 5 tahun di Jakarta. Jauh banget kalau dibandingkan prestasi kerja Pak @ganjarpranowo selama 10 tahun di Jateng https://t.co/EPVzvvIulN",-1
"Beginilah sikap 14 rb Kepala Desa se Jateng yg disuruh kumpul sm @ganjarpranowo (5 Juni) GOR Jatidiri, Semarang. 

Para Kades menunjukn sikap tdk respek ats kehadiran Gubernur dgn cara nyinyir menirukan gayanya si Uban setelah dia pulang

Cc : @PDI_Perjuangan klean wajib tau. https://t.co/Z16ZffZAFQ",-1
Pertemuan @ganjarpranowo dgn para Taipan 👇 https://t.co/CnKw6ifLxR,0
"Hattrick penghargaan Bappenas, Gubernur Jateng @ganjarpranowo didapuk menjadi mentor pd sesi Sharing Session Pembangunan Daerah 2023. 
Program pembangunan di Jateng tak hanya fokus pd pengembangan infrastruktur tp juga peningkatan kesejahteraan masy.

Paris Durian
Di Maria Messi https://t.co/fBStEZ7Axq",-1
"Gubernur Jateng @ganjarpranowo dinilai lebih prospektif di Pilpres 2024 jika bersama Menteri BUMN

 @erickthohir #GanjarErickDuetTerbaik https://t.co/56bThQ5a8E",-1
@RelawanNusanta1 @Fita_Shanty @ganjarpranowo Bego'aja lu. Emang apa prestasi Ganjar? 10 tahun kemiskinan anjlok. Otak lu mangkrak! https://t.co/7MhRg4tsUl,0
"@retnosetyow4t Pagi dele sore tempe enich orng tanteku 🤣🤣😇
🐪150jt🐪 👇🏿 🐪150jt🐪
https://t.co/KYNHlQxmxq",-1
"Diterima saja tawaran dari PDIP, daripada  15 tahun lelah jadi oposisi dan tidak dapat apa2.
 https://t.co/4UTLLt1c3q",-1
@ganjarpranowo @Hary_Tanoe Ga ada gorong2 ..trotoar pun jadi 🥱 https://t.co/TERMPgbLrZ,-1
"Ganjar kerahkan dana utk Tekan Kemiskinan..
Klw Wan Ambruk kerahkan dana utk Para Pendukungnya utk menjaga kursinya, pendukungnya kaya. Ehh tp tingkat kemiskinan rakyatnya malah Meningkat
https://t.co/bRLpJu4JFu",0
"Diduga‼️
Waw serius ta iki...?
https://t.co/lzDhkI4EbW",-1
"@AbdulRachimmks @ganjarpranowo @aniesbaswedan Kata kalian Anies tidak berprestasi, elektabilitasnya slalu dibawah d survey2 kalian😜😜...tp siang malam kalian sibuk nyerang Anies, kalian waras apa gila yaa??😂🤣😂🤣😂😜😜",0
"Antusiasnya Ribuan Warga Sumut Sambut Kedatangan Ganjar 

Kecintaan warga Sumatra Utara pada sosok @ganjarpranowo tak terbantahkan. Saat Ganjar datang ke provinsi itu, Minggu (11/6/2023) siang, ia disambut meriah layaknya presiden.

Ketika turun dari pesawat dan menuju pintu keluar bandara, calon presiden 2024 itu langsung disambut ribuan orang. Mereka yang berasal dari berbagai elemen masyarakat baik partai maupun relawan dan masyarakat umum langsung mengerumuni Ganjar. 

Mereka yang menunggu sejak pagi begitu lega ketika melihat Ganjar tiba. Meski tampak berdesakan, warga yang didominasi emak-emak itu langsung merangsek mendekat ke Ganjar.

""Selamat datang kembali di Sumut pak. Sumut siap berjuang untuk kemenangan Bapak,"" teriak mereka.

""Ganjar Presiden. Ganjar pemimpin masa depan,"" teriak yang lainnya.

Ganjar pun dengan ramah menyalami dan sesekali melayani selfie. Tak henti-hentinya ia mengucapkan terima kasih atas antusias dan sambutan yang begitu tinggi dari masyarakat Sumut. 

""Terima kasih, sehat selalu ya, salam untuk keluarga,"" begitu Ganjar menyapa.

Ternyata tak hanya di dalam bandara, ribuan massa juga rela berpanas-panasan menanti Ganjar di jalan raya. Mereka berbaris di jalanan sambil membawa spanduk dan bendera berwajah Ganjar.

Saking banyaknya, ribuan massa yang menyambut Ganjar itu mengakibatkan jalan keluar Bandara Kualanamu macet. Mereka rela menunggu lama demi bersalaman dengan Ganjar.

Saat mobil Ganjar melintas, mereka langsung berlarian mendekat. Ganjar meminta sopir memelankan laju kendaraan dan membuka jendela untuk menyapa dan menyalami mereka.

""Pak Ganjar idolaku. Pokoknya aku padamu,"" teriak mereka kegirangan usai bisa bersalaman dengan Ganjar.

Ganjar ke Sumatera Utara untuk melakukan konsolidasi. Calon presiden dari PDIP itu dijadwalkan mengikuti sejumlah acara di Medan, di antaranya konsolidasi tiga pilar partai PDIP, silaturahmi dengan tokoh agama dan tokoh masyarakat serta ngobrol dengan kalangan milenial dan Gen Z.

#GanjarUntukSemua
#LanjutkanBersamaGanjar",-1
"@ganjarpranowo Tuanku ya emak, Gubernur cuma petugas partai
https://t.co/xHWZiWkcid",1
"Saat melantik 170 Kepala Sekolah Jateng, pak @ganjarpranowo dgn tegas langsung menanyakan komitmen para kepala sekolah terkait kesetiaannya pada NKRI. Mereka yg tidak setuju dgn pancasila, UUD 1945 diminta utk langsung mengundurkan diri.

#GanjarUntukSemua
#LanjutkanBersamaGanjar https://t.co/Tu5PG8WqCT",-1
"Dimanapun Pak @ganjarpranowo pasti slalu menjadi daya tarik masyarakat untk mendekat sekedar untk bersalaman, berfoto bahkan melihat langsung dari dekat sosok Pemimpin Calon Presiden Indonesia Sang Penerus Presiden Jokowi.

Kehadiran Pemimpin yg dicinta memang beda❤️
#GANTARI 🇮🇩 https://t.co/UZe4MnnMLK",1
"@ganjarpranowo Sebelum komen alangkah lebih baik dibaca yang bener dulu beritanya. FYI aja nih ya, pemprov Jateng emang buat program magang khusus ke Jepang sebagai upaya pemprov buat mengentaskan kemiskinan. Dibaca ya PEMPROV JATENG yang ada Ganjarnya",-1
@pingak_ted47752 @ganjarpranowo Anda tidak paham apa beda pooling dari survey ...???,-1
"Mari Perbanyak Silaturahmi. Karena Silaturahmi dapat memperpanjang Usia dan Memperbanyak Rizki.
@ganjar_pranowo

#ganjar_pranowo #ganjarforpresident2024 #santridukungganjar #ganjarpilihanrakyat https://t.co/WGOau5npdE",1
"@ganjarpranowo Pak Ganjar, kasih satu proyek Napa di Jawa tengah, gali2 parit di pinggir jaln jadilah wkwkwk 🤣",1
"@AK__aja @NasDem KERJAAN CEBONK MENGHINA AJA.... 
ADU GAGASAN HAYUUUU.... 
@ganjarpranowo Vs @aniesbaswedan 

JANGAN ADU KARTU² AN LAGI NGK LAKU....
PARA CEBONK AJA NGK SEMUA TERIMA KARTU² NYA JOKOWI KAN? 🤣🤣🤣🤣",0
"Kalau nanti saya harus datang ya saya datang. Nanti kita bagi tugas,"" kata Ganjar Pranowo 😎🇮🇩
Ganjar Pranowo 
https://t.co/L6RCUuIMcB",1
"Malming jan Dirumah aja dong..
Ajak Istri jalan2 gitu..

Yuk update kegiatan Pak Ganjar 
hr ini..ada bung Roy Marten loh...
Keren kan pendukung dan relawan Pak @ganjarpranowo  ?
Luar biasa pokoknya
🤟🤟 https://t.co/YJ5q0PpoDw",-1
"@ganjarpranowo @LaporGub_ Mau nyapres tp daerahnya tertinggal dr propinsi lain, banjir,jalan rusak, UMR terendah kok malu y??????? Apa urat malu nya sudah putus, gitu bakal bikin janji menyejahterakan rakyat Indonesia, la ngurus 1 propinsi aja ga bisa",0
"@antaranews Wadidaw...preeeet

JATENG banjir akibat ulah @aniesbaswedan tujuannya men-downgrade- @ganjarpranowo yg diyakini banget selama ini oleh @Dennysiregar7  @ch_chotimah2  @GunRomli punya PRESTASI mendunia.

Ini SALAHnya HUJAN,  @ganjarpranowo cuma PETUGASnya emak

Cc @jokowi @Uki23",-1
"@ganjarpranowo @jokowi Kerupuk

https://t.co/t1FDQDErNy",0
"PDIP menangkap semua nama-nama yang masuk untuk di jadikan kandidat cawapres Ganjar Pranowo.

Nama KSP Moeldoko banyak di usulkan untuk menjadi cawapres Pak Ganjar...

Ganjar Moeldoko untuk 2024

@Dr_Moeldoko 
#MoeldokoPenjagaNKRI https://t.co/VGZ46I71ye",-1
"Indonesia Maju di tahun 2045 sudah sebentar lagi. Untuk menuju ke sana salah satu tumpuan kita adalah teman-teman generasi muda yang memiliki kreativitas luar biasa.

#ganjargood #ganjarpranowo #MEnangkanGAnjar #GenerasiGotongRoyong #bangunlahjiwadanbadannya https://t.co/KJ2oWZz4Nu",-1
